Edad,Sexo,Valor,Data,Tipo
45 años,Hombres,54839,Absolutos,entre50001y100000
46 años,Hombres,54002,Absolutos,entre50001y100000
47 años,Hombres,52413,Absolutos,entre50001y100000
48 años,Hombres,51758,Absolutos,entre50001y100000
49 años,Hombres,50767,Absolutos,entre50001y100000
50 años,Hombres,49685,Absolutos,entre50001y100000
51 años,Hombres,48689,Absolutos,entre50001y100000
52 años,Hombres,47446,Absolutos,entre50001y100000
53 años,Hombres,47378,Absolutos,entre50001y100000
54 años,Hombres,46114,Absolutos,entre50001y100000
55 años,Hombres,44937,Absolutos,entre50001y100000
56 años,Hombres,45412,Absolutos,entre50001y100000
57 años,Hombres,42797,Absolutos,entre50001y100000
58 años,Hombres,40632,Absolutos,entre50001y100000
59 años,Hombres,39381,Absolutos,entre50001y100000
60 años,Hombres,39132,Absolutos,entre50001y100000
61 años,Hombres,38242,Absolutos,entre50001y100000
62 años,Hombres,36837,Absolutos,entre50001y100000
63 años,Hombres,35823,Absolutos,entre50001y100000
64 años,Hombres,33049,Absolutos,entre50001y100000
65 años,Hombres,31828,Absolutos,entre50001y100000
66 años,Hombres,29933,Absolutos,entre50001y100000
67 años,Hombres,29737,Absolutos,entre50001y100000
68 años,Hombres,29522,Absolutos,entre50001y100000
69 años,Hombres,27055,Absolutos,entre50001y100000
70 años,Hombres,25930,Absolutos,entre50001y100000
71 años,Hombres,25891,Absolutos,entre50001y100000
72 años,Hombres,26434,Absolutos,entre50001y100000
73 años,Hombres,23758,Absolutos,entre50001y100000
74 años,Hombres,21840,Absolutos,entre50001y100000
75 años,Hombres,21967,Absolutos,entre50001y100000
76 años,Hombres,20003,Absolutos,entre50001y100000
77 años,Hombres,19245,Absolutos,entre50001y100000
78 años,Hombres,15772,Absolutos,entre50001y100000
79 años,Hombres,13553,Absolutos,entre50001y100000
80 años,Hombres,15757,Absolutos,entre50001y100000
81 años,Hombres,9815,Absolutos,entre50001y100000
82 años,Hombres,10491,Absolutos,entre50001y100000
83 años,Hombres,10782,Absolutos,entre50001y100000
84 años,Hombres,10338,Absolutos,entre50001y100000
85 años,Hombres,9387,Absolutos,entre50001y100000
86 años,Hombres,8150,Absolutos,entre50001y100000
87 años,Hombres,7520,Absolutos,entre50001y100000
88 años,Hombres,6304,Absolutos,entre50001y100000
89 años,Hombres,5230,Absolutos,entre50001y100000
90 años,Hombres,4114,Absolutos,entre50001y100000
91 años,Hombres,3244,Absolutos,entre50001y100000
92 años,Hombres,2507,Absolutos,entre50001y100000
93 años,Hombres,1828,Absolutos,entre50001y100000
94 años,Hombres,1376,Absolutos,entre50001y100000
95 años,Hombres,952,Absolutos,entre50001y100000
96 años,Hombres,691,Absolutos,entre50001y100000
97 años,Hombres,461,Absolutos,entre50001y100000
98 años,Hombres,303,Absolutos,entre50001y100000
99 años,Hombres,197,Absolutos,entre50001y100000
100 y más años,Hombres,369,Absolutos,entre50001y100000
0 años,Hombres,13485,Absolutos,entre5001y10000
1 año,Hombres,15340,Absolutos,entre5001y10000
2 años,Hombres,15960,Absolutos,entre5001y10000
3 años,Hombres,17481,Absolutos,entre5001y10000
4 años,Hombres,18536,Absolutos,entre5001y10000
5 años,Hombres,19008,Absolutos,entre5001y10000
6 años,Hombres,19720,Absolutos,entre5001y10000
7 años,Hombres,19444,Absolutos,entre5001y10000
8 años,Hombres,20866,Absolutos,entre5001y10000
9 años,Hombres,21697,Absolutos,entre5001y10000
10 años,Hombres,21731,Absolutos,entre5001y10000
11 años,Hombres,22236,Absolutos,entre5001y10000
12 años,Hombres,23588,Absolutos,entre5001y10000
13 años,Hombres,22648,Absolutos,entre5001y10000
14 años,Hombres,22709,Absolutos,entre5001y10000
15 años,Hombres,21932,Absolutos,entre5001y10000
16 años,Hombres,21637,Absolutos,entre5001y10000
17 años,Hombres,21263,Absolutos,entre5001y10000
18 años,Hombres,20876,Absolutos,entre5001y10000
19 años,Hombres,20582,Absolutos,entre5001y10000
20 años,Hombres,20866,Absolutos,entre5001y10000
21 años,Hombres,20131,Absolutos,entre5001y10000
22 años,Hombres,19600,Absolutos,entre5001y10000
23 años,Hombres,19914,Absolutos,entre5001y10000
24 años,Hombres,19495,Absolutos,entre5001y10000
25 años,Hombres,19529,Absolutos,entre5001y10000
26 años,Hombres,19689,Absolutos,entre5001y10000
27 años,Hombres,20196,Absolutos,entre5001y10000
28 años,Hombres,20854,Absolutos,entre5001y10000
29 años,Hombres,20736,Absolutos,entre5001y10000
30 años,Hombres,21516,Absolutos,entre5001y10000
31 años,Hombres,21384,Absolutos,entre5001y10000
32 años,Hombres,22355,Absolutos,entre5001y10000
33 años,Hombres,22791,Absolutos,entre5001y10000
34 años,Hombres,23159,Absolutos,entre5001y10000
35 años,Hombres,24376,Absolutos,entre5001y10000
36 años,Hombres,25426,Absolutos,entre5001y10000
37 años,Hombres,26180,Absolutos,entre5001y10000
38 años,Hombres,28506,Absolutos,entre5001y10000
39 años,Hombres,29919,Absolutos,entre5001y10000
40 años,Hombres,31852,Absolutos,entre5001y10000
41 años,Hombres,32830,Absolutos,entre5001y10000
42 años,Hombres,34222,Absolutos,entre5001y10000
43 años,Hombres,34845,Absolutos,entre5001y10000
44 años,Hombres,35306,Absolutos,entre5001y10000
45 años,Hombres,35087,Absolutos,entre5001y10000
46 años,Hombres,34897,Absolutos,entre5001y10000
47 años,Hombres,33986,Absolutos,entre5001y10000
48 años,Hombres,33804,Absolutos,entre5001y10000
49 años,Hombres,32951,Absolutos,entre5001y10000
50 años,Hombres,32856,Absolutos,entre5001y10000
51 años,Hombres,32348,Absolutos,entre5001y10000
52 años,Hombres,31955,Absolutos,entre5001y10000
53 años,Hombres,32132,Absolutos,entre5001y10000
54 años,Hombres,30776,Absolutos,entre5001y10000
55 años,Hombres,30738,Absolutos,entre5001y10000
56 años,Hombres,30996,Absolutos,entre5001y10000
57 años,Hombres,29240,Absolutos,entre5001y10000
58 años,Hombres,28228,Absolutos,entre5001y10000
59 años,Hombres,27627,Absolutos,entre5001y10000
60 años,Hombres,27369,Absolutos,entre5001y10000
61 años,Hombres,26420,Absolutos,entre5001y10000
62 años,Hombres,25409,Absolutos,entre5001y10000
63 años,Hombres,24507,Absolutos,entre5001y10000
64 años,Hombres,22586,Absolutos,entre5001y10000
65 años,Hombres,21815,Absolutos,entre5001y10000
66 años,Hombres,20584,Absolutos,entre5001y10000
67 años,Hombres,20485,Absolutos,entre5001y10000
68 años,Hombres,20100,Absolutos,entre5001y10000
69 años,Hombres,18044,Absolutos,entre5001y10000
70 años,Hombres,17182,Absolutos,entre5001y10000
71 años,Hombres,17510,Absolutos,entre5001y10000
72 años,Hombres,17841,Absolutos,entre5001y10000
73 años,Hombres,15987,Absolutos,entre5001y10000
74 años,Hombres,14639,Absolutos,entre5001y10000
75 años,Hombres,14979,Absolutos,entre5001y10000
76 años,Hombres,13732,Absolutos,entre5001y10000
77 años,Hombres,13255,Absolutos,entre5001y10000
78 años,Hombres,10953,Absolutos,entre5001y10000
79 años,Hombres,10044,Absolutos,entre5001y10000
80 años,Hombres,11433,Absolutos,entre5001y10000
81 años,Hombres,7004,Absolutos,entre5001y10000
82 años,Hombres,7580,Absolutos,entre5001y10000
83 años,Hombres,8315,Absolutos,entre5001y10000
84 años,Hombres,8447,Absolutos,entre5001y10000
85 años,Hombres,7462,Absolutos,entre5001y10000
86 años,Hombres,6741,Absolutos,entre5001y10000
87 años,Hombres,6377,Absolutos,entre5001y10000
88 años,Hombres,5434,Absolutos,entre5001y10000
89 años,Hombres,4441,Absolutos,entre5001y10000
90 años,Hombres,3693,Absolutos,entre5001y10000
91 años,Hombres,2848,Absolutos,entre5001y10000
92 años,Hombres,2264,Absolutos,entre5001y10000
93 años,Hombres,1631,Absolutos,entre5001y10000
94 años,Hombres,1210,Absolutos,entre5001y10000
95 años,Hombres,854,Absolutos,entre5001y10000
96 años,Hombres,589,Absolutos,entre5001y10000
97 años,Hombres,427,Absolutos,entre5001y10000
98 años,Hombres,260,Absolutos,entre5001y10000
99 años,Hombres,178,Absolutos,entre5001y10000
100 y más años,Hombres,299,Absolutos,entre5001y10000
0 años,Hombres,28165,Absolutos,500001ymas
1 año,Hombres,30418,Absolutos,500001ymas
2 años,Hombres,30420,Absolutos,500001ymas
3 años,Hombres,32458,Absolutos,500001ymas
4 años,Hombres,33540,Absolutos,500001ymas
5 años,Hombres,34177,Absolutos,500001ymas
6 años,Hombres,34242,Absolutos,500001ymas
7 años,Hombres,33864,Absolutos,500001ymas
8 años,Hombres,35199,Absolutos,500001ymas
9 años,Hombres,35442,Absolutos,500001ymas
10 años,Hombres,35982,Absolutos,500001ymas
11 años,Hombres,37107,Absolutos,500001ymas
12 años,Hombres,38244,Absolutos,500001ymas
13 años,Hombres,37048,Absolutos,500001ymas
14 años,Hombres,36562,Absolutos,500001ymas
15 años,Hombres,36098,Absolutos,500001ymas
16 años,Hombres,36494,Absolutos,500001ymas
17 años,Hombres,36327,Absolutos,500001ymas
18 años,Hombres,36039,Absolutos,500001ymas
19 años,Hombres,37375,Absolutos,500001ymas
20 años,Hombres,38842,Absolutos,500001ymas
21 años,Hombres,38631,Absolutos,500001ymas
22 años,Hombres,38426,Absolutos,500001ymas
23 años,Hombres,40274,Absolutos,500001ymas
24 años,Hombres,41100,Absolutos,500001ymas
25 años,Hombres,43064,Absolutos,500001ymas
26 años,Hombres,45455,Absolutos,500001ymas
27 años,Hombres,48170,Absolutos,500001ymas
28 años,Hombres,50324,Absolutos,500001ymas
29 años,Hombres,49927,Absolutos,500001ymas
30 años,Hombres,50440,Absolutos,500001ymas
31 años,Hombres,51002,Absolutos,500001ymas
32 años,Hombres,50534,Absolutos,500001ymas
33 años,Hombres,50825,Absolutos,500001ymas
34 años,Hombres,50929,Absolutos,500001ymas
35 años,Hombres,51830,Absolutos,500001ymas
36 años,Hombres,52918,Absolutos,500001ymas
37 años,Hombres,53626,Absolutos,500001ymas
38 años,Hombres,55674,Absolutos,500001ymas
39 años,Hombres,56690,Absolutos,500001ymas
40 años,Hombres,57966,Absolutos,500001ymas
41 años,Hombres,58881,Absolutos,500001ymas
42 años,Hombres,60749,Absolutos,500001ymas
43 años,Hombres,61746,Absolutos,500001ymas
44 años,Hombres,62030,Absolutos,500001ymas
45 años,Hombres,62150,Absolutos,500001ymas
46 años,Hombres,61311,Absolutos,500001ymas
47 años,Hombres,59691,Absolutos,500001ymas
48 años,Hombres,58787,Absolutos,500001ymas
49 años,Hombres,57434,Absolutos,500001ymas
50 años,Hombres,56511,Absolutos,500001ymas
51 años,Hombres,55140,Absolutos,500001ymas
52 años,Hombres,54665,Absolutos,500001ymas
53 años,Hombres,54033,Absolutos,500001ymas
54 años,Hombres,53843,Absolutos,500001ymas
55 años,Hombres,53060,Absolutos,500001ymas
56 años,Hombres,53463,Absolutos,500001ymas
57 años,Hombres,50293,Absolutos,500001ymas
58 años,Hombres,48696,Absolutos,500001ymas
59 años,Hombres,45982,Absolutos,500001ymas
60 años,Hombres,46228,Absolutos,500001ymas
61 años,Hombres,44448,Absolutos,500001ymas
62 años,Hombres,43076,Absolutos,500001ymas
63 años,Hombres,41713,Absolutos,500001ymas
64 años,Hombres,38456,Absolutos,500001ymas
65 años,Hombres,36961,Absolutos,500001ymas
66 años,Hombres,34040,Absolutos,500001ymas
67 años,Hombres,33431,Absolutos,500001ymas
68 años,Hombres,33685,Absolutos,500001ymas
69 años,Hombres,31232,Absolutos,500001ymas
70 años,Hombres,30655,Absolutos,500001ymas
71 años,Hombres,31647,Absolutos,500001ymas
72 años,Hombres,32469,Absolutos,500001ymas
73 años,Hombres,29951,Absolutos,500001ymas
74 años,Hombres,27939,Absolutos,500001ymas
75 años,Hombres,29012,Absolutos,500001ymas
76 años,Hombres,27489,Absolutos,500001ymas
77 años,Hombres,26164,Absolutos,500001ymas
78 años,Hombres,22300,Absolutos,500001ymas
79 años,Hombres,20369,Absolutos,500001ymas
80 años,Hombres,24257,Absolutos,500001ymas
81 años,Hombres,14625,Absolutos,500001ymas
82 años,Hombres,15985,Absolutos,500001ymas
83 años,Hombres,16530,Absolutos,500001ymas
84 años,Hombres,16516,Absolutos,500001ymas
85 años,Hombres,15012,Absolutos,500001ymas
86 años,Hombres,13532,Absolutos,500001ymas
87 años,Hombres,12281,Absolutos,500001ymas
88 años,Hombres,10863,Absolutos,500001ymas
89 años,Hombres,8894,Absolutos,500001ymas
90 años,Hombres,7229,Absolutos,500001ymas
91 años,Hombres,5874,Absolutos,500001ymas
92 años,Hombres,4569,Absolutos,500001ymas
93 años,Hombres,3375,Absolutos,500001ymas
94 años,Hombres,2456,Absolutos,500001ymas
95 años,Hombres,1750,Absolutos,500001ymas
96 años,Hombres,1291,Absolutos,500001ymas
97 años,Hombres,906,Absolutos,500001ymas
98 años,Hombres,572,Absolutos,500001ymas
99 años,Hombres,386,Absolutos,500001ymas
100 y más años,Hombres,751,Absolutos,500001ymas
0 años,Hombres,6613,Absolutos,entre0y2000
1 año,Hombres,7501,Absolutos,entre0y2000
2 años,Hombres,7787,Absolutos,entre0y2000
3 años,Hombres,8246,Absolutos,entre0y2000
4 años,Hombres,8643,Absolutos,entre0y2000
5 años,Hombres,9206,Absolutos,entre0y2000
6 años,Hombres,9272,Absolutos,entre0y2000
7 años,Hombres,9073,Absolutos,entre0y2000
8 años,Hombres,9903,Absolutos,entre0y2000
9 años,Hombres,10066,Absolutos,entre0y2000
10 años,Hombres,10185,Absolutos,entre0y2000
11 años,Hombres,10538,Absolutos,entre0y2000
12 años,Hombres,10929,Absolutos,entre0y2000
13 años,Hombres,10734,Absolutos,entre0y2000
14 años,Hombres,10651,Absolutos,entre0y2000
15 años,Hombres,10847,Absolutos,entre0y2000
16 años,Hombres,10669,Absolutos,entre0y2000
17 años,Hombres,10734,Absolutos,entre0y2000
18 años,Hombres,10923,Absolutos,entre0y2000
19 años,Hombres,11201,Absolutos,entre0y2000
20 años,Hombres,11714,Absolutos,entre0y2000
21 años,Hombres,11627,Absolutos,entre0y2000
22 años,Hombres,11847,Absolutos,entre0y2000
23 años,Hombres,12395,Absolutos,entre0y2000
24 años,Hombres,11979,Absolutos,entre0y2000
25 años,Hombres,12468,Absolutos,entre0y2000
26 años,Hombres,12609,Absolutos,entre0y2000
27 años,Hombres,13052,Absolutos,entre0y2000
28 años,Hombres,13793,Absolutos,entre0y2000
29 años,Hombres,13741,Absolutos,entre0y2000
30 años,Hombres,14238,Absolutos,entre0y2000
31 años,Hombres,14503,Absolutos,entre0y2000
32 años,Hombres,14904,Absolutos,entre0y2000
33 años,Hombres,14778,Absolutos,entre0y2000
34 años,Hombres,15367,Absolutos,entre0y2000
35 años,Hombres,15196,Absolutos,entre0y2000
36 años,Hombres,16125,Absolutos,entre0y2000
37 años,Hombres,16422,Absolutos,entre0y2000
38 años,Hombres,17369,Absolutos,entre0y2000
39 años,Hombres,18180,Absolutos,entre0y2000
40 años,Hombres,19284,Absolutos,entre0y2000
41 años,Hombres,19489,Absolutos,entre0y2000
42 años,Hombres,20334,Absolutos,entre0y2000
43 años,Hombres,20907,Absolutos,entre0y2000
44 años,Hombres,21662,Absolutos,entre0y2000
45 años,Hombres,21581,Absolutos,entre0y2000
46 años,Hombres,21603,Absolutos,entre0y2000
47 años,Hombres,21773,Absolutos,entre0y2000
48 años,Hombres,21964,Absolutos,entre0y2000
49 años,Hombres,22186,Absolutos,entre0y2000
50 años,Hombres,22368,Absolutos,entre0y2000
51 años,Hombres,23260,Absolutos,entre0y2000
52 años,Hombres,23518,Absolutos,entre0y2000
53 años,Hombres,24145,Absolutos,entre0y2000
54 años,Hombres,23933,Absolutos,entre0y2000
55 años,Hombres,24165,Absolutos,entre0y2000
56 años,Hombres,24924,Absolutos,entre0y2000
57 años,Hombres,24715,Absolutos,entre0y2000
58 años,Hombres,24345,Absolutos,entre0y2000
59 años,Hombres,24351,Absolutos,entre0y2000
60 años,Hombres,24321,Absolutos,entre0y2000
61 años,Hombres,23887,Absolutos,entre0y2000
62 años,Hombres,23034,Absolutos,entre0y2000
63 años,Hombres,22145,Absolutos,entre0y2000
64 años,Hombres,20497,Absolutos,entre0y2000
65 años,Hombres,19777,Absolutos,entre0y2000
66 años,Hombres,18885,Absolutos,entre0y2000
67 años,Hombres,19031,Absolutos,entre0y2000
68 años,Hombres,18832,Absolutos,entre0y2000
69 años,Hombres,17217,Absolutos,entre0y2000
70 años,Hombres,16875,Absolutos,entre0y2000
71 años,Hombres,16930,Absolutos,entre0y2000
72 años,Hombres,17516,Absolutos,entre0y2000
73 años,Hombres,15810,Absolutos,entre0y2000
74 años,Hombres,14875,Absolutos,entre0y2000
75 años,Hombres,15287,Absolutos,entre0y2000
76 años,Hombres,14862,Absolutos,entre0y2000
77 años,Hombres,14177,Absolutos,entre0y2000
78 años,Hombres,12319,Absolutos,entre0y2000
79 años,Hombres,11308,Absolutos,entre0y2000
80 años,Hombres,13130,Absolutos,entre0y2000
81 años,Hombres,8167,Absolutos,entre0y2000
82 años,Hombres,9050,Absolutos,entre0y2000
83 años,Hombres,10261,Absolutos,entre0y2000
84 años,Hombres,11348,Absolutos,entre0y2000
85 años,Hombres,10074,Absolutos,entre0y2000
86 años,Hombres,9371,Absolutos,entre0y2000
87 años,Hombres,8665,Absolutos,entre0y2000
88 años,Hombres,7986,Absolutos,entre0y2000
89 años,Hombres,6686,Absolutos,entre0y2000
90 años,Hombres,5689,Absolutos,entre0y2000
91 años,Hombres,4384,Absolutos,entre0y2000
92 años,Hombres,3527,Absolutos,entre0y2000
93 años,Hombres,2623,Absolutos,entre0y2000
94 años,Hombres,2077,Absolutos,entre0y2000
95 años,Hombres,1392,Absolutos,entre0y2000
96 años,Hombres,1133,Absolutos,entre0y2000
97 años,Hombres,764,Absolutos,entre0y2000
98 años,Hombres,537,Absolutos,entre0y2000
99 años,Hombres,298,Absolutos,entre0y2000
100 y más años,Hombres,553,Absolutos,entre0y2000
0 años,Mujeres,157483,Absolutos,nacional
1 año,Mujeres,174277,Absolutos,nacional
2 años,Mujeres,183049,Absolutos,nacional
3 años,Mujeres,195979,Absolutos,nacional
4 años,Mujeres,207518,Absolutos,nacional
5 años,Mujeres,213358,Absolutos,nacional
6 años,Mujeres,216189,Absolutos,nacional
7 años,Mujeres,214996,Absolutos,nacional
8 años,Mujeres,227261,Absolutos,nacional
9 años,Mujeres,233401,Absolutos,nacional
10 años,Mujeres,239300,Absolutos,nacional
11 años,Mujeres,242613,Absolutos,nacional
12 años,Mujeres,254262,Absolutos,nacional
13 años,Mujeres,245434,Absolutos,nacional
14 años,Mujeres,244710,Absolutos,nacional
15 años,Mujeres,240799,Absolutos,nacional
16 años,Mujeres,237862,Absolutos,nacional
17 años,Mujeres,235253,Absolutos,nacional
18 años,Mujeres,228123,Absolutos,nacional
19 años,Mujeres,230380,Absolutos,nacional
20 años,Mujeres,233104,Absolutos,nacional
21 años,Mujeres,231729,Absolutos,nacional
22 años,Mujeres,226587,Absolutos,nacional
23 años,Mujeres,234153,Absolutos,nacional
24 años,Mujeres,234626,Absolutos,nacional
25 años,Mujeres,237715,Absolutos,nacional
26 años,Mujeres,243141,Absolutos,nacional
27 años,Mujeres,252863,Absolutos,nacional
28 años,Mujeres,261476,Absolutos,nacional
29 años,Mujeres,260652,Absolutos,nacional
30 años,Mujeres,266348,Absolutos,nacional
31 años,Mujeres,271973,Absolutos,nacional
32 años,Mujeres,278081,Absolutos,nacional
33 años,Mujeres,282217,Absolutos,nacional
34 años,Mujeres,290425,Absolutos,nacional
35 años,Mujeres,299948,Absolutos,nacional
36 años,Mujeres,311245,Absolutos,nacional
